3,0,-9999,-9999,"",2500,"",-9999,"",-9999,-9999,225,90,"USM0007026119300906991700"
3,0,-9999,-9999,"",3000,"",-9999,"",-9999,-9999,248,90,"USM0007026119300906991700"
3,0,-9999,-9999,"",3500,"",-9999,"",-9999,-9999,248,110,"USM0007026119300906991700"
3,0,-9999,-9999,"",4000,"",-9999,"",-9999,-9999,248,140,"USM0007026119300906991700"
3,0,-9999,-9999,"",4500,"",-9999,"",-9999,-9999,248,190,"USM0007026119300906991700"
3,0,-9999,-9999,"",5000,"",-9999,"",-9999,-9999,248,200,"USM0007026119300906991700"
3,0,-9999,-9999,"",6000,"",-9999,"",-9999,-9999,248,240,"USM0007026119300906991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,68,10,"USM0007026119300906992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,90,20,"USM0007026119300906992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,113,30,"USM0007026119300906992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,135,40,"USM0007026119300906992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,203,60,"USM0007026119300906992300"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,225,80,"USM0007026119300906992300"
3,0,-9999,-9999,"",2500,"",-9999,"",-9999,-9999,248,70,"USM0007026119300906992300"
3,0,-9999,-9999,"",3000,"",-9999,"",-9999,-9999,203,80,"USM0007026119300906992300"
3,0,-9999,-9999,"",3500,"",-9999,"",-9999,-9999,225,70,"USM0007026119300906992300"
3,0,-9999,-9999,"",4000,"",-9999,"",-9999,-9999,225,90,"USM0007026119300906992300"
3,0,-9999,-9999,"",4500,"",-9999,"",-9999,-9999,248,10,"USM0007026119300906992300"
3,0,-9999,-9999,"",5000,"",-9999,"",-9999,-9999,225,200,"USM0007026119300906992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,225,120,"USM0007026119300908991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,225,130,"USM0007026119300908991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,248,70,"USM0007026119300908991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,248,30,"USM0007026119300908992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,203,50,"USM0007026119300908992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,225,40,"USM0007026119300908992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,225,50,"USM0007026119300908992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,248,50,"USM0007026119300908992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,90,10,"USM0007026119300909991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,90,130,"USM0007026119300909991700"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,90,50,"USM0007026119300909991700"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,135,50,"USM0007026119300909991700"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,180,50,"USM0007026119300909991700"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,158,50,"USM0007026119300909991700"
3,0,-9999,-9999,"",2500,"",-9999,"",-9999,-9999,113,10,"USM0007026119300909991700"
3,0,-9999,-9999,"",3000,"",-9999,"",-9999,-9999,0,10,"USM0007026119300909991700"
3,0,-9999,-9999,"",3500,"",-9999,"",-9999,-9999,113,20,"USM0007026119300909991700"
3,0,-9999,-9999,"",4000,"",-9999,"",-9999,-9999,315,30,"USM0007026119300909991700"
3,0,-9999,-9999,"",5000,"",-9999,"",-9999,-9999,293,60,"USM0007026119300909991700"
3,0,-9999,-9999,"",6000,"",-9999,"",-9999,-9999,293,60,"USM0007026119300909991700"
