"USM00070261",1930,10,24,99,2300,8,"","cdmp-usm",648161,-1478767,"USM0007026119301024992300"
"USM00070261",1930,10,25,99,1700,13,"","cdmp-usm",648161,-1478767,"USM0007026119301025991700"
"USM00070261",1930,10,25,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119301025992300"
"USM00070261",1930,10,26,99,2300,5,"","cdmp-usm",648161,-1478767,"USM0007026119301026992300"
"USM00070261",1930,10,27,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119301027991700"
"USM00070261",1930,10,29,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301029991700"
"USM00070261",1930,10,29,99,2300,16,"","cdmp-usm",648161,-1478767,"USM0007026119301029992300"
"USM00070261",1930,10,30,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119301030991700"
"USM00070261",1930,10,30,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119301030992300"
"USM00070261",1930,10,31,99,1700,5,"","cdmp-usm",648161,-1478767,"USM0007026119301031991700"
"USM00070261",1930,10,31,99,2300,11,"","cdmp-usm",648161,-1478767,"USM0007026119301031992300"
"USM00070261",1930,11,02,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119301102991700"
"USM00070261",1930,11,02,99,2300,9,"","cdmp-usm",648161,-1478767,"USM0007026119301102992300"
"USM00070261",1930,11,03,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119301103991700"
"USM00070261",1930,11,03,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119301103992300"
"USM00070261",1930,11,04,99,1700,10,"","cdmp-usm",648161,-1478767,"USM0007026119301104991700"
"USM00070261",1930,11,04,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119301104992300"
"USM00070261",1930,11,05,99,1700,10,"","cdmp-usm",648161,-1478767,"USM0007026119301105991700"
"USM00070261",1930,11,05,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119301105992300"
"USM00070261",1930,11,06,99,1100,5,"","cdmp-usm",648161,-1478767,"USM0007026119301106991100"
"USM00070261",1930,11,06,99,2300,14,"","cdmp-usm",648161,-1478767,"USM0007026119301106992300"
"USM00070261",1930,11,07,99,1700,4,"","cdmp-usm",648161,-1478767,"USM0007026119301107991700"
"USM00070261",1930,11,07,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119301107992300"
"USM00070261",1930,11,08,99,1700,3,"","cdmp-usm",648161,-1478767,"USM0007026119301108991700"
"USM00070261",1930,11,09,99,1700,3,"","cdmp-usm",648161,-1478767,"USM0007026119301109991700"
"USM00070261",1930,11,09,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119301109992300"
"USM00070261",1930,11,10,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301110991700"
"USM00070261",1930,11,10,99,2300,5,"","cdmp-usm",648161,-1478767,"USM0007026119301110992300"
"USM00070261",1930,11,11,99,1700,2,"","cdmp-usm",648161,-1478767,"USM0007026119301111991700"
"USM00070261",1930,11,11,99,2300,5,"","cdmp-usm",648161,-1478767,"USM0007026119301111992300"
"USM00070261",1930,11,12,99,1700,8,"","cdmp-usm",648161,-1478767,"USM0007026119301112991700"
"USM00070261",1930,11,12,99,2300,9,"","cdmp-usm",648161,-1478767,"USM0007026119301112992300"
"USM00070261",1930,11,13,99,1700,3,"","cdmp-usm",648161,-1478767,"USM0007026119301113991700"
"USM00070261",1930,11,13,99,2300,9,"","cdmp-usm",648161,-1478767,"USM0007026119301113992300"
"USM00070261",1930,11,14,99,1700,5,"","cdmp-usm",648161,-1478767,"USM0007026119301114991700"
"USM00070261",1930,11,14,99,2300,14,"","cdmp-usm",648161,-1478767,"USM0007026119301114992300"
"USM00070261",1930,11,15,99,2300,10,"","cdmp-usm",648161,-1478767,"USM0007026119301115992300"
"USM00070261",1930,11,17,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301117991700"
"USM00070261",1930,11,17,99,2300,13,"","cdmp-usm",648161,-1478767,"USM0007026119301117992300"
"USM00070261",1930,11,18,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119301118991700"
"USM00070261",1930,11,18,99,2300,10,"","cdmp-usm",648161,-1478767,"USM0007026119301118992300"
"USM00070261",1930,11,19,99,1700,5,"","cdmp-usm",648161,-1478767,"USM0007026119301119991700"
"USM00070261",1930,11,19,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119301119992300"
"USM00070261",1930,11,20,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301120991700"
"USM00070261",1930,11,20,99,2300,5,"","cdmp-usm",648161,-1478767,"USM0007026119301120992300"
"USM00070261",1930,11,21,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301121991700"
"USM00070261",1930,11,21,99,2300,11,"","cdmp-usm",648161,-1478767,"USM0007026119301121992300"
"USM00070261",1930,11,22,99,1700,2,"","cdmp-usm",648161,-1478767,"USM0007026119301122991700"
"USM00070261",1930,11,22,99,2300,10,"","cdmp-usm",648161,-1478767,"USM0007026119301122992300"
"USM00070261",1930,11,23,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119301123991700"
"USM00070261",1930,11,23,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119301123992300"
"USM00070261",1930,11,24,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119301124991700"
"USM00070261",1930,11,24,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119301124992300"
"USM00070261",1930,11,25,99,1700,5,"","cdmp-usm",648161,-1478767,"USM0007026119301125991700"
"USM00070261",1930,11,25,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119301125992300"
"USM00070261",1930,11,26,99,1700,5,"","cdmp-usm",648161,-1478767,"USM0007026119301126991700"
"USM00070261",1930,11,26,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119301126992300"
"USM00070261",1930,11,27,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119301127991700"
"USM00070261",1930,11,27,99,2300,4,"","cdmp-usm",648161,-1478767,"USM0007026119301127992300"
"USM00070261",1930,11,28,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301128991700"
"USM00070261",1930,11,28,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119301128992300"
"USM00070261",1930,11,29,99,1700,5,"","cdmp-usm",648161,-1478767,"USM0007026119301129991700"
"USM00070261",1930,11,29,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119301129992300"
"USM00070261",1930,11,30,99,1700,8,"","cdmp-usm",648161,-1478767,"USM0007026119301130991700"
"USM00070261",1930,12,01,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301201991700"
"USM00070261",1930,12,01,99,2300,8,"","cdmp-usm",648161,-1478767,"USM0007026119301201992300"
"USM00070261",1930,12,02,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119301202991700"
"USM00070261",1930,12,02,99,2300,4,"","cdmp-usm",648161,-1478767,"USM0007026119301202992300"
"USM00070261",1930,12,03,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119301203991700"
"USM00070261",1930,12,03,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119301203992300"
"USM00070261",1930,12,04,99,1700,11,"","cdmp-usm",648161,-1478767,"USM0007026119301204991700"
"USM00070261",1930,12,04,99,2300,10,"","cdmp-usm",648161,-1478767,"USM0007026119301204992300"
"USM00070261",1930,12,05,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119301205991700"
"USM00070261",1930,12,05,99,2300,9,"","cdmp-usm",648161,-1478767,"USM0007026119301205992300"
"USM00070261",1930,12,06,99,1700,5,"","cdmp-usm",648161,-1478767,"USM0007026119301206991700"
"USM00070261",1930,12,06,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119301206992300"
"USM00070261",1930,12,07,99,1700,12,"","cdmp-usm",648161,-1478767,"USM0007026119301207991700"
"USM00070261",1930,12,07,99,2300,12,"","cdmp-usm",648161,-1478767,"USM0007026119301207992300"
"USM00070261",1930,12,08,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301208991700"
"USM00070261",1930,12,08,99,2300,15,"","cdmp-usm",648161,-1478767,"USM0007026119301208992300"
"USM00070261",1930,12,09,99,1700,10,"","cdmp-usm",648161,-1478767,"USM0007026119301209991700"
"USM00070261",1930,12,09,99,2300,12,"","cdmp-usm",648161,-1478767,"USM0007026119301209992300"
"USM00070261",1930,12,10,99,1700,3,"","cdmp-usm",648161,-1478767,"USM0007026119301210991700"
"USM00070261",1930,12,10,99,2300,4,"","cdmp-usm",648161,-1478767,"USM0007026119301210992300"
"USM00070261",1930,12,11,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301211991700"
"USM00070261",1930,12,11,99,2300,8,"","cdmp-usm",648161,-1478767,"USM0007026119301211992300"
"USM00070261",1930,12,12,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119301212991700"
"USM00070261",1930,12,12,99,2300,3,"","cdmp-usm",648161,-1478767,"USM0007026119301212992300"
"USM00070261",1930,12,13,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119301213991700"
"USM00070261",1930,12,13,99,2300,12,"","cdmp-usm",648161,-1478767,"USM0007026119301213992300"
"USM00070261",1930,12,14,99,1700,5,"","cdmp-usm",648161,-1478767,"USM0007026119301214991700"
"USM00070261",1930,12,14,99,2300,9,"","cdmp-usm",648161,-1478767,"USM0007026119301214992300"
"USM00070261",1930,12,15,99,1700,8,"","cdmp-usm",648161,-1478767,"USM0007026119301215991700"
"USM00070261",1930,12,15,99,2300,14,"","cdmp-usm",648161,-1478767,"USM0007026119301215992300"
"USM00070261",1930,12,16,99,1700,8,"","cdmp-usm",648161,-1478767,"USM0007026119301216991700"
"USM00070261",1930,12,16,99,2300,8,"","cdmp-usm",648161,-1478767,"USM0007026119301216992300"
"USM00070261",1930,12,17,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119301217991700"
"USM00070261",1930,12,17,99,2300,12,"","cdmp-usm",648161,-1478767,"USM0007026119301217992300"
"USM00070261",1930,12,18,99,1700,5,"","cdmp-usm",648161,-1478767,"USM0007026119301218991700"
"USM00070261",1930,12,18,99,2300,4,"","cdmp-usm",648161,-1478767,"USM0007026119301218992300"
"USM00070261",1930,12,19,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301219991700"
"USM00070261",1930,12,19,99,2300,5,"","cdmp-usm",648161,-1478767,"USM0007026119301219992300"
"USM00070261",1930,12,20,99,1700,5,"","cdmp-usm",648161,-1478767,"USM0007026119301220991700"
"USM00070261",1930,12,20,99,2300,9,"","cdmp-usm",648161,-1478767,"USM0007026119301220992300"
"USM00070261",1930,12,21,99,1700,8,"","cdmp-usm",648161,-1478767,"USM0007026119301221991700"
"USM00070261",1930,12,21,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119301221992300"
"USM00070261",1930,12,22,99,1700,10,"","cdmp-usm",648161,-1478767,"USM0007026119301222991700"
"USM00070261",1930,12,22,99,2300,13,"","cdmp-usm",648161,-1478767,"USM0007026119301222992300"
"USM00070261",1930,12,23,99,1700,5,"","cdmp-usm",648161,-1478767,"USM0007026119301223991700"
"USM00070261",1930,12,23,99,2300,4,"","cdmp-usm",648161,-1478767,"USM0007026119301223992300"
"USM00070261",1930,12,24,99,2300,9,"","cdmp-usm",648161,-1478767,"USM0007026119301224992300"
"USM00070261",1930,12,25,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301225991700"
"USM00070261",1930,12,25,99,2300,8,"","cdmp-usm",648161,-1478767,"USM0007026119301225992300"
"USM00070261",1930,12,26,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119301226991700"
"USM00070261",1930,12,26,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119301226992300"
"USM00070261",1930,12,27,99,1700,11,"","cdmp-usm",648161,-1478767,"USM0007026119301227991700"
"USM00070261",1930,12,27,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119301227992300"
"USM00070261",1930,12,28,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119301228991700"
"USM00070261",1930,12,28,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119301228992300"
"USM00070261",1930,12,29,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119301229991700"
"USM00070261",1930,12,29,99,2300,12,"","cdmp-usm",648161,-1478767,"USM0007026119301229992300"
"USM00070261",1930,12,30,99,1700,8,"","cdmp-usm",648161,-1478767,"USM0007026119301230991700"
"USM00070261",1930,12,30,99,2300,11,"","cdmp-usm",648161,-1478767,"USM0007026119301230992300"
"USM00070261",1930,12,31,99,1700,11,"","cdmp-usm",648161,-1478767,"USM0007026119301231991700"
"USM00070261",1930,12,31,99,2300,5,"","cdmp-usm",648161,-1478767,"USM0007026119301231992300"
"USM00070261",1931,01,01,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119310101991700"
"USM00070261",1931,01,01,99,2300,10,"","cdmp-usm",648161,-1478767,"USM0007026119310101992300"
"USM00070261",1931,01,02,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119310102991700"
"USM00070261",1931,01,02,99,2300,11,"","cdmp-usm",648161,-1478767,"USM0007026119310102992300"
"USM00070261",1931,01,03,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119310103991700"
"USM00070261",1931,01,03,99,2300,8,"","cdmp-usm",648161,-1478767,"USM0007026119310103992300"
"USM00070261",1931,01,04,99,1700,3,"","cdmp-usm",648161,-1478767,"USM0007026119310104991700"
"USM00070261",1931,01,05,99,1700,4,"","cdmp-usm",648161,-1478767,"USM0007026119310105991700"
"USM00070261",1931,01,05,99,2300,3,"","cdmp-usm",648161,-1478767,"USM0007026119310105992300"
"USM00070261",1931,01,06,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119310106991700"
"USM00070261",1931,01,06,99,2300,8,"","cdmp-usm",648161,-1478767,"USM0007026119310106992300"
"USM00070261",1931,01,07,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119310107991700"
"USM00070261",1931,01,07,99,2300,10,"","cdmp-usm",648161,-1478767,"USM0007026119310107992300"
"USM00070261",1931,01,08,99,1700,8,"","cdmp-usm",648161,-1478767,"USM0007026119310108991700"
"USM00070261",1931,01,08,99,2300,13,"","cdmp-usm",648161,-1478767,"USM0007026119310108992300"
"USM00070261",1931,01,09,99,1700,11,"","cdmp-usm",648161,-1478767,"USM0007026119310109991700"
"USM00070261",1931,01,09,99,2300,12,"","cdmp-usm",648161,-1478767,"USM0007026119310109992300"
"USM00070261",1931,01,10,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119310110991700"
"USM00070261",1931,01,10,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119310110992300"
"USM00070261",1931,01,11,99,1700,8,"","cdmp-usm",648161,-1478767,"USM0007026119310111991700"
"USM00070261",1931,01,11,99,2300,9,"","cdmp-usm",648161,-1478767,"USM0007026119310111992300"
"USM00070261",1931,01,12,99,1700,3,"","cdmp-usm",648161,-1478767,"USM0007026119310112991700"
"USM00070261",1931,01,12,99,2300,5,"","cdmp-usm",648161,-1478767,"USM0007026119310112992300"
"USM00070261",1931,01,13,99,1700,9,"","cdmp-usm",648161,-1478767,"USM0007026119310113991700"
"USM00070261",1931,01,13,99,2300,10,"","cdmp-usm",648161,-1478767,"USM0007026119310113992300"
"USM00070261",1931,01,14,99,1700,10,"","cdmp-usm",648161,-1478767,"USM0007026119310114991700"
"USM00070261",1931,01,14,99,2300,17,"","cdmp-usm",648161,-1478767,"USM0007026119310114992300"
"USM00070261",1931,01,15,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119310115991700"
"USM00070261",1931,01,15,99,2300,7,"","cdmp-usm",648161,-1478767,"USM0007026119310115992300"
"USM00070261",1931,01,16,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119310116991700"
"USM00070261",1931,01,16,99,2300,8,"","cdmp-usm",648161,-1478767,"USM0007026119310116992300"
"USM00070261",1931,01,17,99,1700,10,"","cdmp-usm",648161,-1478767,"USM0007026119310117991700"
"USM00070261",1931,01,17,99,2300,14,"","cdmp-usm",648161,-1478767,"USM0007026119310117992300"
"USM00070261",1931,01,18,99,1700,7,"","cdmp-usm",648161,-1478767,"USM0007026119310118991700"
"USM00070261",1931,01,18,99,2300,14,"","cdmp-usm",648161,-1478767,"USM0007026119310118992300"
"USM00070261",1931,01,19,99,1700,6,"","cdmp-usm",648161,-1478767,"USM0007026119310119991700"
"USM00070261",1931,01,19,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119310119992300"
"USM00070261",1931,01,20,99,1700,10,"","cdmp-usm",648161,-1478767,"USM0007026119310120991700"
"USM00070261",1931,01,20,99,2300,12,"","cdmp-usm",648161,-1478767,"USM0007026119310120992300"
"USM00070261",1931,01,21,99,1700,11,"","cdmp-usm",648161,-1478767,"USM0007026119310121991700"
"USM00070261",1931,01,21,99,2300,15,"","cdmp-usm",648161,-1478767,"USM0007026119310121992300"
"USM00070261",1931,01,22,99,1700,3,"","cdmp-usm",648161,-1478767,"USM0007026119310122991700"
"USM00070261",1931,01,22,99,2300,6,"","cdmp-usm",648161,-1478767,"USM0007026119310122992300"
"USM00070261",1931,01,23,99,1700,4,"","cdmp-usm",648161,-1478767,"USM0007026119310123991700"
"USM00070261",1931,01,23,99,2300,9,"","cdmp-usm",648161,-1478767,"USM0007026119310123992300"
